Plenarprotokoll	PLE	Cap	B-PLENARYPRO
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
57	NUM	NoCap	B-NUMBER
A	PAR	Cap	B-PARAGRAPH

Dr.	TITLE	Cap	B-TITLE
Günter	NAME	Cap	B-NAME
Krings	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
58	NUM	NoCap	B-NUMBER
B	PAR	Cap	B-PARAGRAPH

Hans-Christian	NAME	Cap	B-NAME
Ströbele	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
59	NUM	NoCap	B-NUMBER
D	PAR	Cap	B-PARAGRAPH

Dr.	TITLE	Cap	B-TITLE
Eva	NAME	Cap	B-NAME
Högl	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
SPD	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
60	NUM	NoCap	B-NUMBER
C	PAR	Cap	B-PARAGRAPH

Dr.	TITLE	Cap	B-TITLE
Hans-Peter	NAME	Cap	B-NAME
Uhl	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
61	NUM	NoCap	B-NUMBER
C	PAR	Cap	B-PARAGRAPH

Lars	NAME	Cap	B-NAME
Klingbeil	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
SPD	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
63	NUM	NoCap	B-NUMBER
B	PAR	Cap	B-PARAGRAPH

Peter	NAME	Cap	B-NAME
Beyer	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
64	NUM	NoCap	B-NUMBER
C	PAR	Cap	B-PARAGRAPH

Britta	NAME	Cap	B-NAME
Haßelmann	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
zur	PAR	NoCap	B-PARAGRAPH
Geschäftsordnung	PAR	Cap	I-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
66	NUM	NoCap	B-NUMBER
B	PAR	Cap	B-PARAGRAPH

Inhaltsverzeichnis	PAR	Cap	B-PARAGRAPH

II	PAR	Cap	B-PARAGRAPH
Deutscher	PAR	Cap	I-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Wahlperiode	PAR	Cap	B-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
2	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING
.	DOT	NoCap	B-DOT
Berlin	STATE	Cap	B-STATE
,	DOT	NoCap	B-DOT
Montag	WEEKDAY	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
November	MONTH	Cap	B-PARAGRAPH
2013	NUM	NoCap	I-PARAGRAPH
Jan	NAME	Cap	B-NAME
Korte	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-NAME
	PAR	NoCap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
zur	PAR	NoCap	B-PARAGRAPH
Geschäftsordnung	PAR	Cap	I-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
67	NUM	NoCap	B-NUMBER
C	PAR	Cap	B-PARAGRAPH

Thomas	NAME	Cap	B-NAME
Oppermann	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
SPD	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-NAME
	PAR	NoCap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
zur	PAR	NoCap	B-PARAGRAPH
Geschäftsordnung	PAR	Cap	I-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
68	NUM	NoCap	B-NUMBER
D	PAR	Cap	B-PARAGRAPH

Zusatztagesordnungspunkt	PAR	Cap	B-PARAGRAPH
1	NUM	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Antrag	PAR	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Fraktion	PAR	Cap	I-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
:	COL	NoCap	B-COLON
Einsetzung	PAR	Cap	B-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Ausschüssen	PAR	Cap	I-PARAGRAPH
	PAR	NoCap	I-PARAGRAPH
(	BRACKET	NoCap	B-BBRACKET
Drucksache	PAR	Cap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
54	NUM	NoCap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
69	NUM	NoCap	B-NUMBER
D	PAR	Cap	B-PARAGRAPH

Zusatztagesordnungspunkt	PAR	Cap	B-PARAGRAPH
2	NUM	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Antrag	PAR	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Fraktion	PAR	Cap	I-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
:	COL	NoCap	B-COLON
Bestimmung	PAR	Cap	B-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Verfahrens	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Berechnungder	PAR	Cap	I-PARAGRAPH
Stellenanteile	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Fraktionen	PAR	Cap	I-PARAGRAPH
(	BRACKET	NoCap	B-BBRACKET
Drucksache	PAR	Cap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
53	NUM	NoCap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
69	NUM	NoCap	B-NUMBER
D	PAR	Cap	B-PARAGRAPH

Dr.	TITLE	Cap	B-TITLE
Petra	NAME	Cap	B-NAME
Sitte	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
Erklärung	PAR	Cap	B-PARAGRAPH
nach	PAR	NoCap	I-PARAGRAPH
§	PAR	NoCap	I-PARAGRAPH
31	NUM	NoCap	I-PARAGRAPH
GO	PAR	Cap	I-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
70	NUM	NoCap	B-NUMBER
A	PAR	Cap	B-PARAGRAPH

Anlage	PAR	Cap	B-PARAGRAPH
1	NUM	NoCap	B-NUMBER

Liste	PAR	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
entschuldigten	PAR	NoCap	I-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
.	DOT	NoCap	I-DOT
73	NUM	NoCap	B-NUMBER
A	PAR	Cap	B-PARAGRAPH

Deutscher	PAR	Cap	B-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Wahlperiode	PAR	Cap	B-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
2	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING
.	DOT	NoCap	B-DOT
Berlin	STATE	Cap	B-STATE
,	DOT	NoCap	B-DOT
Montag	WEEKDAY	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
November	MONTH	Cap	B-MONTH
2013	NUM	NoCap	B-NUMBER
23	NUM	NoCap	I-NUMBER

(	BRACKET	NoCap	B-BBRACKET
A	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
C	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

(	BRACKET	NoCap	B-BBRACKET
D	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
B	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

2	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING

Berlin	STATE	Cap	B-STATE
,	DOT	NoCap	B-DOT
Montag	WEEKDAY	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
November	MONTH	Cap	B-MONTH
2013	NUM	NoCap	B-NUMBER

Beginn	BE	Cap	B-BEGIN
:	COL	NoCap	B-COLON
13	NUM	NoCap	B-PARAGRAPH
.	DOT	NoCap	B-DOT
30	NUM	NoCap	B-NUMBER
Uhr	TIME	Cap	B-TIME

Präsident	PRE	Cap	B-PRESIDENT
Dr.	TITLE	Cap	B-TITLE
Norbert	NAME	Cap	B-NAME
Lammert	NAME	Cap	I-NAME
:	COL	NoCap	B-COLON

Die	PAR	Cap	B-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING
ist	PAR	NoCap	B-PARAGRAPH
eröffnet	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Nehmen	PAR	Cap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
bitte	PAR	NoCap	I-PARAGRAPH
Platz	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Liebe	PAR	Cap	B-PARAGRAPH
Kolleginnen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Kollegen	PAR	Cap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
Ich	PAR	Cap	B-PARAGRAPH
begrüße	PAR	NoCap	I-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
herzlich	PAR	NoCap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
2	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING
des	PAR	NoCap	B-PARAGRAPH
Deutschen	PAR	Cap	I-PARAGRAPH
Bundestages	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Legislaturperiode	PAR	Cap	B-PARAGRAPH
.	DOT	NoCap	B-DOT

Bevor	PAR	Cap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
unsere	PAR	NoCap	I-PARAGRAPH
Tagesordnung	PAR	Cap	I-PARAGRAPH
eintreten	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
habe	PAR	NoCap	B-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
Ihnen	PAR	Cap	I-PARAGRAPH
einige	PAR	NoCap	I-PARAGRAPH
Mitteilungen	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
machen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Ich	PAR	Cap	B-PARAGRAPH
beginne	PAR	NoCap	I-PARAGRAPH
mit	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
rundum	PAR	NoCap	I-PARAGRAPH
erfreulichen	PAR	NoCap	I-PARAGRAPH
Mitteilung	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Kollegin	PAR	Cap	I-PARAGRAPH
Brigitte	NAME	Cap	I-PARAGRAPH
Zypries	NAME	Cap	I-PARAGRAPH
am	PAR	NoCap	I-PARAGRAPH
vergangenen	PAR	NoCap	I-PARAGRAPH
Samstag	WEEKDAY	Cap	I-PARAGRAPH
einen	PAR	NoCap	I-PARAGRAPH
runden	PAR	NoCap	I-PARAGRAPH
Geburtstag	PAR	Cap	I-PARAGRAPH
feiern	PAR	NoCap	I-PARAGRAPH
konnte	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
)	BRACKET	NoCap	B-EBRACKET

Ich	PAR	Cap	B-PARAGRAPH
gratuliere	PAR	NoCap	I-PARAGRAPH
ihr	PAR	NoCap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Namen	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
ganzen	PAR	NoCap	I-PARAGRAPH
Hauses	PAR	Cap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
auf	PAR	NoCap	I-PARAGRAPH
diesem	PAR	NoCap	I-PARAGRAPH
Wege	PAR	Cap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
einmal	PAR	NoCap	I-PARAGRAPH
herzlich	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
wünsche	PAR	NoCap	I-PARAGRAPH
ihr	PAR	NoCap	I-PARAGRAPH
alles	PAR	NoCap	I-PARAGRAPH
Gute	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
neue	PAR	NoCap	I-PARAGRAPH
Lebensjahr	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Ich	PAR	Cap	B-PARAGRAPH
mache	PAR	NoCap	I-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
darauf	PAR	NoCap	I-PARAGRAPH
aufmerksam	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
interfraktionelle	PAR	NoCap	I-PARAGRAPH
Verständigung	PAR	Cap	I-PARAGRAPH
gibt	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
bereits	PAR	NoCap	I-PARAGRAPH
am	PAR	NoCap	I-PARAGRAPH
21	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Märzdieses	PAR	Cap	B-PARAGRAPH
Jahres	PAR	Cap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Ältestenrat	PAR	Cap	I-PARAGRAPH
vereinbarten	PAR	NoCap	I-PARAGRAPH
vorläufigen	PAR	NoCap	I-PARAGRAPH
Zeitplan	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Jahr	TIME	Cap	I-PARAGRAPH
2014	NUM	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
bestätigen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Mit	PAR	Cap	B-PARAGRAPH
„vorläufiger	PAR	NoCap	I-PARAGRAPH
Zeitplan“	PAR	Cap	I-PARAGRAPH
sind	PAR	NoCap	I-PARAGRAPH
selbstverständlich	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Sitzungswochen	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Bundestages	PAR	Cap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Jahre	TIME	Cap	I-PARAGRAPH
2014	NUM	NoCap	I-PARAGRAPH
gemeint	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Dazugibt	PAR	Cap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Wortmeldung	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Herr	TITLE	Cap	B-TITLE
Kollege	PAR	Cap	B-PARAGRAPH
Gysi	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
bitte	PAR	NoCap	B-PARAGRAPH
.	DOT	NoCap	B-DOT

Dr.	TITLE	Cap	B-TITLE
Gregor	NAME	Cap	B-NAME
Gysi	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET
:	COL	NoCap	B-COLON

Herr	TITLE	Cap	B-TITLE
Präsident	PRE	Cap	B-PRESIDENT
!	DOT	NoCap	B-DOT
Meine	PAR	Cap	B-PARAGRAPH
Wortmeldung	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
natürlich	PAR	NoCap	I-PARAGRAPH

nicht	PAR	NoCap	B-PARAGRAPH
dazu	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
sondern	PAR	NoCap	B-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
missbrauche	PAR	NoCap	I-PARAGRAPH
mein	PAR	NoCap	I-PARAGRAPH
Recht	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Denn	PAR	Cap	B-PARAGRAPH
eines	PAR	NoCap	I-PARAGRAPH
geht	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
zwar	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
hier	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
erwähnt	PAR	NoCap	I-PARAGRAPH
wird	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
am	PAR	NoCap	I-PARAGRAPH
vergangenen	PAR	NoCap	I-PARAGRAPH
Samstag	WEEKDAY	Cap	I-PARAGRAPH
65	NUM	NoCap	I-PARAGRAPH
Jahre	TIME	Cap	B-TIME
alt	PAR	NoCap	B-PARAGRAPH
geworden	PAR	NoCap	I-PARAGRAPH
sind	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Meine	PAR	Cap	B-PARAGRAPH
herzlichen	PAR	NoCap	I-PARAGRAPH
Glückwünsche	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
ich	PAR	NoCap	B-PARAGRAPH
glaube	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
im	PAR	NoCap	B-PARAGRAPH
Namen	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
ganzen	PAR	NoCap	I-PARAGRAPH
Hauses	PAR	Cap	I-PARAGRAPH
!	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
)	BRACKET	NoCap	B-EBRACKET

Präsident	PRE	Cap	B-PRESIDENT
Dr.	TITLE	Cap	B-TITLE
Norbert	NAME	Cap	B-NAME
Lammert	NAME	Cap	I-NAME
:	COL	NoCap	B-COLON

Herr	TITLE	Cap	B-TITLE
